CID X LOC_NUM X VENDOR,target
LN5O1CB X 2.0 X 83,1
LN5O1CB X 2.0 X 90,1
LN5O1CB X 2.0 X 547,1
LN5O1CB X 2.0 X 176,1
LN5O1CB X 2.0 X 115,1
LN5O1CB X 2.0 X 76,1
LN5O1CB X 2.0 X 134,1
LN5O1CB X 2.0 X 192,1
LN5O1CB X 2.0 X 303,1
LN5O1CB X 2.0 X 81,1
LN5O1CB X 2.0 X 221,1
LN5O1CB X 3.0 X 110,1
LN5O1CB X 3.0 X 310,1
LN5O1CB X 3.0 X 195,1
LN5O1CB X 3.0 X 75,1
LN5O1CB X 3.0 X 4,1
LN5O1CB X 3.0 X 159,1
LN5O1CB X 3.0 X 681,1
LN5O1CB X 3.0 X 105,1
LN5O1CB X 3.0 X 78,1
LN5O1CB X 3.0 X 84,1
LN5O1CB X 3.0 X 191,1
LN5O1CB X 3.0 X 92,1
LN5O1CB X 3.0 X 20,1
LN5O1CB X 3.0 X 386,1
LN5O1CB X 3.0 X 225,1
LN5O1CB X 3.0 X 578,1
LN5O1CB X 3.0 X 113,1
LN5O1CB X 3.0 X 79,1
LN5O1CB X 3.0 X 106,1
LN5O1CB X 3.0 X 33,1
LN5O1CB X 3.0 X 157,1
LN5O1CB X 3.0 X 104,1
LN5O1CB X 3.0 X 83,1
LN5O1CB X 3.0 X 547,1
LN5O1CB X 3.0 X 134,1
LN5O1CB X 3.0 X 192,1
LN5O1CB X 4.0 X 110,1
LN5O1CB X 4.0 X 188,1
LN5O1CB X 4.0 X 310,1
LN5O1CB X 4.0 X 259,1
LN5O1CB X 4.0 X 582,1
LN5O1CB X 4.0 X 195,1
LN5O1CB X 4.0 X 75,1
LN5O1CB X 4.0 X 4,1
LN5O1CB X 4.0 X 159,1
LN5O1CB X 4.0 X 300,1
LN5O1CB X 4.0 X 105,1
LN5O1CB X 4.0 X 401,1
LN5O1CB X 4.0 X 149,1
LN5O1CB X 4.0 X 78,1
LN5O1CB X 4.0 X 265,1
LN5O1CB X 4.0 X 193,1
LN5O1CB X 4.0 X 191,1
LN5O1CB X 4.0 X 92,1
LN5O1CB X 4.0 X 20,1
LN5O1CB X 4.0 X 82,1
LN5O1CB X 4.0 X 578,1
LN5O1CB X 4.0 X 66,1
LN5O1CB X 4.0 X 113,1
LN5O1CB X 4.0 X 79,1
LN5O1CB X 4.0 X 23,1
LN5O1CB X 4.0 X 55,1
LN5O1CB X 4.0 X 28,1
LN5O1CB X 4.0 X 106,1
LN5O1CB X 4.0 X 33,1
LN5O1CB X 4.0 X 157,1
LN5O1CB X 4.0 X 216,1
LN5O1CB X 4.0 X 67,1
LN5O1CB X 4.0 X 189,1
LN5O1CB X 4.0 X 104,1
LN5O1CB X 4.0 X 679,1
LN5O1CB X 4.0 X 13,1
LN5O1CB X 4.0 X 288,1
LN5O1CB X 4.0 X 547,1
LN5O1CB X 4.0 X 201,1
LN5O1CB X 4.0 X 115,1
LN5O1CB X 4.0 X 76,1
LN5O1CB X 4.0 X 134,1
LN5O1CB X 4.0 X 192,1
LN5O1CB X 4.0 X 303,1
LN5O1CB X 4.0 X 856,1
LN5O1CB X 4.0 X 577,1
LN5O1CB X 4.0 X 81,1
LN5O1CB X 4.0 X 221,1
LN5O1CB X 5.0 X 110,1
LN5O1CB X 5.0 X 188,1
LN5O1CB X 5.0 X 310,1
LN5O1CB X 5.0 X 259,1
LN5O1CB X 5.0 X 582,1
LN5O1CB X 5.0 X 195,1
LN5O1CB X 5.0 X 75,1
LN5O1CB X 5.0 X 4,1
LN5O1CB X 5.0 X 159,1
LN5O1CB X 5.0 X 300,1
LN5O1CB X 5.0 X 105,1
LN5O1CB X 5.0 X 401,1
LN5O1CB X 5.0 X 149,1
LN5O1CB X 5.0 X 78,1
LN5O1CB X 5.0 X 265,1
LN5O1CB X 5.0 X 84,1
LN5O1CB X 5.0 X 193,1
LN5O1CB X 5.0 X 191,1
LN5O1CB X 5.0 X 92,1
LN5O1CB X 5.0 X 20,1
LN5O1CB X 5.0 X 82,1
LN5O1CB X 5.0 X 578,1
LN5O1CB X 5.0 X 66,1
LN5O1CB X 5.0 X 113,1
LN5O1CB X 5.0 X 79,1
LN5O1CB X 5.0 X 23,1
LN5O1CB X 5.0 X 55,1
LN5O1CB X 5.0 X 28,1
LN5O1CB X 5.0 X 106,1
LN5O1CB X 5.0 X 33,1
LN5O1CB X 5.0 X 157,1
LN5O1CB X 5.0 X 180,1
LN5O1CB X 5.0 X 216,1
LN5O1CB X 5.0 X 67,1
LN5O1CB X 5.0 X 189,1
LN5O1CB X 5.0 X 104,1
LN5O1CB X 5.0 X 679,1
LN5O1CB X 5.0 X 13,1
LN5O1CB X 5.0 X 83,1
LN5O1CB X 5.0 X 288,1
LN5O1CB X 5.0 X 547,1
LN5O1CB X 5.0 X 176,1
LN5O1CB X 5.0 X 201,1
LN5O1CB X 5.0 X 115,1
LN5O1CB X 5.0 X 76,1
LN5O1CB X 5.0 X 134,1
LN5O1CB X 5.0 X 192,1
LN5O1CB X 5.0 X 303,1
LN5O1CB X 5.0 X 856,1
LN5O1CB X 5.0 X 577,1
LN5O1CB X 5.0 X 81,1
LN5O1CB X 5.0 X 676,1
LN5O1CB X 5.0 X 221,1
LN5O1CB X 6.0 X 110,1
LN5O1CB X 6.0 X 188,1
LN5O1CB X 6.0 X 310,1
LN5O1CB X 6.0 X 259,1
LN5O1CB X 6.0 X 582,1
LN5O1CB X 6.0 X 195,1
LN5O1CB X 6.0 X 75,1
LN5O1CB X 6.0 X 4,1
LN5O1CB X 6.0 X 159,1
LN5O1CB X 6.0 X 300,1
LN5O1CB X 6.0 X 294,1
LN5O1CB X 6.0 X 298,1
LN5O1CB X 6.0 X 105,1
LN5O1CB X 6.0 X 401,1
LN5O1CB X 6.0 X 149,1
LN5O1CB X 6.0 X 78,1
LN5O1CB X 6.0 X 265,1
LN5O1CB X 6.0 X 84,1
LN5O1CB X 6.0 X 193,1
LN5O1CB X 6.0 X 191,1
LN5O1CB X 6.0 X 92,1
LN5O1CB X 6.0 X 20,1
LN5O1CB X 6.0 X 82,1
LN5O1CB X 6.0 X 578,1
LN5O1CB X 6.0 X 66,1
LN5O1CB X 6.0 X 113,1
LN5O1CB X 6.0 X 79,1
LN5O1CB X 6.0 X 23,1
LN5O1CB X 6.0 X 391,1
LN5O1CB X 6.0 X 295,1
LN5O1CB X 6.0 X 841,1
LN5O1CB X 6.0 X 250,1
LN5O1CB X 6.0 X 271,1
LN5O1CB X 6.0 X 55,1
LN5O1CB X 6.0 X 28,1
LN5O1CB X 6.0 X 106,1
LN5O1CB X 6.0 X 274,1
LN5O1CB X 6.0 X 33,1
LN5O1CB X 6.0 X 157,1
LN5O1CB X 6.0 X 180,1
LN5O1CB X 6.0 X 216,1
LN5O1CB X 6.0 X 67,1
LN5O1CB X 6.0 X 189,1
LN5O1CB X 6.0 X 104,1
LN5O1CB X 6.0 X 13,1
LN5O1CB X 6.0 X 83,1
LN5O1CB X 6.0 X 148,1
LN5O1CB X 6.0 X 288,1
LN5O1CB X 6.0 X 547,1
LN5O1CB X 6.0 X 176,1
LN5O1CB X 6.0 X 201,1
LN5O1CB X 6.0 X 115,1
LN5O1CB X 6.0 X 289,1
LN5O1CB X 6.0 X 76,1
LN5O1CB X 6.0 X 43,1
LN5O1CB X 6.0 X 134,1
LN5O1CB X 6.0 X 356,1
LN5O1CB X 6.0 X 192,1
LN5O1CB X 6.0 X 303,1
LN5O1CB X 6.0 X 577,1
LN5O1CB X 6.0 X 81,1
LN5O1CB X 6.0 X 676,1
LN5O1CB X 6.0 X 221,1
S0WVWM2 X 1.0 X 110,1
S0WVWM2 X 1.0 X 259,1
S0WVWM2 X 1.0 X 78,1
S0WVWM2 X 1.0 X 578,1
S0WVWM2 X 1.0 X 113,1
S0WVWM2 X 1.0 X 79,1
S0WVWM2 X 1.0 X 28,1
S0WVWM2 X 1.0 X 106,1
S0WVWM2 X 1.0 X 856,1
DICE8OD X 0.0 X 4,1
DICE8OD X 0.0 X 159,1
DICE8OD X 0.0 X 105,1
DICE8OD X 0.0 X 84,1
DICE8OD X 0.0 X 193,1
DICE8OD X 0.0 X 20,1
DICE8OD X 0.0 X 113,1
DICE8OD X 0.0 X 33,1
DICE8OD X 0.0 X 83,1
DICE8OD X 1.0 X 105,1
DICE8OD X 1.0 X 86,1
DICE8OD X 1.0 X 84,1
DICE8OD X 1.0 X 386,1
DICE8OD X 1.0 X 83,1
DICE8OD X 1.0 X 846,1
DICE8OD X 1.0 X 85,1
NJUBCDB X 0.0 X 159,1
NJUBCDB X 0.0 X 105,1
NJUBCDB X 0.0 X 86,1
NJUBCDB X 0.0 X 84,1
NJUBCDB X 0.0 X 386,1
NJUBCDB X 0.0 X 113,1
NJUBCDB X 0.0 X 106,1
NJUBCDB X 0.0 X 83,1
NJUBCDB X 0.0 X 90,1
NJUBCDB X 0.0 X 85,1
NJUBCDB X 0.0 X 537,1
NJUBCDB X 1.0 X 4,1
NJUBCDB X 1.0 X 159,1
NJUBCDB X 1.0 X 191,1
NJUBCDB X 1.0 X 92,1
NJUBCDB X 1.0 X 20,1
NJUBCDB X 1.0 X 23,1
NJUBCDB X 1.0 X 33,1
NJUBCDB X 1.0 X 216,1
NJUBCDB X 1.0 X 104,1
NJUBCDB X 1.0 X 192,1
NJUBCDB X 1.0 X 221,1
II5K894 X 0.0 X 113,1
II5K894 X 0.0 X 79,1
M098S1F X 0.0 X 105,1
M098S1F X 0.0 X 86,1
M098S1F X 0.0 X 84,1
M098S1F X 0.0 X 193,1
M098S1F X 0.0 X 386,1
M098S1F X 0.0 X 189,1
M098S1F X 0.0 X 83,1
M098S1F X 0.0 X 44,1
M098S1F X 0.0 X 43,1
M098S1F X 0.0 X 85,1
M098S1F X 1.0 X 105,1
M098S1F X 1.0 X 86,1
M098S1F X 1.0 X 84,1
M098S1F X 1.0 X 386,1
M098S1F X 1.0 X 83,1
M098S1F X 1.0 X 846,1
M098S1F X 1.0 X 44,1
M098S1F X 1.0 X 85,1
KH4M7GC X 0.0 X 4,1
KH4M7GC X 0.0 X 105,1
KH4M7GC X 0.0 X 84,1
KH4M7GC X 0.0 X 193,1
KH4M7GC X 0.0 X 83,1
KH4M7GC X 0.0 X 846,1
KH4M7GC X 1.0 X 110,1
KH4M7GC X 1.0 X 188,1
KH4M7GC X 1.0 X 195,1
KH4M7GC X 1.0 X 75,1
KH4M7GC X 1.0 X 4,1
KH4M7GC X 1.0 X 159,1
KH4M7GC X 1.0 X 105,1
KH4M7GC X 1.0 X 78,1
KH4M7GC X 1.0 X 86,1
KH4M7GC X 1.0 X 84,1
KH4M7GC X 1.0 X 193,1
KH4M7GC X 1.0 X 191,1
KH4M7GC X 1.0 X 92,1
KH4M7GC X 1.0 X 20,1
KH4M7GC X 1.0 X 386,1
KH4M7GC X 1.0 X 82,1
KH4M7GC X 1.0 X 113,1
KH4M7GC X 1.0 X 79,1
KH4M7GC X 1.0 X 23,1
KH4M7GC X 1.0 X 28,1
KH4M7GC X 1.0 X 106,1
KH4M7GC X 1.0 X 33,1
KH4M7GC X 1.0 X 157,1
KH4M7GC X 1.0 X 189,1
KH4M7GC X 1.0 X 104,1
KH4M7GC X 1.0 X 13,1
KH4M7GC X 1.0 X 83,1
KH4M7GC X 1.0 X 90,1
KH4M7GC X 1.0 X 85,1
KH4M7GC X 1.0 X 134,1
KH4M7GC X 1.0 X 192,1
KH4M7GC X 1.0 X 303,1
KH4M7GC X 1.0 X 81,1
KH4M7GC X 1.0 X 221,1
KH4M7GC X 2.0 X 110,1
KH4M7GC X 2.0 X 188,1
KH4M7GC X 2.0 X 310,1
KH4M7GC X 2.0 X 195,1
KH4M7GC X 2.0 X 75,1
KH4M7GC X 2.0 X 4,1
KH4M7GC X 2.0 X 159,1
KH4M7GC X 2.0 X 78,1
KH4M7GC X 2.0 X 193,1
KH4M7GC X 2.0 X 191,1
KH4M7GC X 2.0 X 92,1
KH4M7GC X 2.0 X 20,1
KH4M7GC X 2.0 X 82,1
KH4M7GC X 2.0 X 113,1
KH4M7GC X 2.0 X 79,1
KH4M7GC X 2.0 X 23,1
KH4M7GC X 2.0 X 28,1
KH4M7GC X 2.0 X 106,1
KH4M7GC X 2.0 X 33,1
KH4M7GC X 2.0 X 157,1
KH4M7GC X 2.0 X 189,1
KH4M7GC X 2.0 X 104,1
KH4M7GC X 2.0 X 547,1
KH4M7GC X 2.0 X 76,1
KH4M7GC X 2.0 X 134,1
KH4M7GC X 2.0 X 192,1
KH4M7GC X 2.0 X 81,1
KH4M7GC X 3.0 X 195,1
KH4M7GC X 3.0 X 105,1
KH4M7GC X 3.0 X 86,1
KH4M7GC X 3.0 X 84,1
KH4M7GC X 3.0 X 193,1
KH4M7GC X 3.0 X 191,1
KH4M7GC X 3.0 X 20,1
KH4M7GC X 3.0 X 386,1
KH4M7GC X 3.0 X 225,1
KH4M7GC X 3.0 X 113,1
KH4M7GC X 3.0 X 231,1
KH4M7GC X 3.0 X 33,1
KH4M7GC X 3.0 X 189,1
KH4M7GC X 3.0 X 83,1
KH4M7GC X 3.0 X 90,1
KH4M7GC X 3.0 X 846,1
KH4M7GC X 3.0 X 148,1
KH4M7GC X 3.0 X 583,1
KH4M7GC X 3.0 X 44,1
KH4M7GC X 3.0 X 237,1
KH4M7GC X 3.0 X 43,1
KH4M7GC X 3.0 X 85,1
KH4M7GC X 3.0 X 356,1
KH4M7GC X 3.0 X 192,1
KH4M7GC X 3.0 X 459,1
KH4M7GC X 3.0 X 537,1
KH4M7GC X 3.0 X 145,1
KH4M7GC X 4.0 X 110,1
KH4M7GC X 4.0 X 188,1
KH4M7GC X 4.0 X 310,1
KH4M7GC X 4.0 X 259,1
KH4M7GC X 4.0 X 195,1
KH4M7GC X 4.0 X 75,1
KH4M7GC X 4.0 X 4,1
KH4M7GC X 4.0 X 159,1
KH4M7GC X 4.0 X 300,1
KH4M7GC X 4.0 X 298,1
KH4M7GC X 4.0 X 105,1
KH4M7GC X 4.0 X 401,1
KH4M7GC X 4.0 X 149,1
KH4M7GC X 4.0 X 78,1
KH4M7GC X 4.0 X 265,1
KH4M7GC X 4.0 X 193,1
KH4M7GC X 4.0 X 191,1
KH4M7GC X 4.0 X 92,1
KH4M7GC X 4.0 X 20,1
KH4M7GC X 4.0 X 82,1
KH4M7GC X 4.0 X 578,1
KH4M7GC X 4.0 X 66,1
KH4M7GC X 4.0 X 113,1
KH4M7GC X 4.0 X 79,1
KH4M7GC X 4.0 X 28,1
KH4M7GC X 4.0 X 106,1
KH4M7GC X 4.0 X 274,1
KH4M7GC X 4.0 X 33,1
KH4M7GC X 4.0 X 157,1
KH4M7GC X 4.0 X 216,1
KH4M7GC X 4.0 X 67,1
KH4M7GC X 4.0 X 189,1
KH4M7GC X 4.0 X 104,1
KH4M7GC X 4.0 X 679,1
KH4M7GC X 4.0 X 148,1
KH4M7GC X 4.0 X 288,1
KH4M7GC X 4.0 X 547,1
KH4M7GC X 4.0 X 201,1
KH4M7GC X 4.0 X 115,1
KH4M7GC X 4.0 X 76,1
KH4M7GC X 4.0 X 134,1
KH4M7GC X 4.0 X 192,1
KH4M7GC X 4.0 X 303,1
KH4M7GC X 4.0 X 856,1
KH4M7GC X 4.0 X 577,1
KH4M7GC X 4.0 X 81,1
KH4M7GC X 4.0 X 221,1
KH4M7GC X 5.0 X 188,1
KH4M7GC X 5.0 X 310,1
KH4M7GC X 5.0 X 243,1
KH4M7GC X 5.0 X 195,1
KH4M7GC X 5.0 X 75,1
KH4M7GC X 5.0 X 4,1
KH4M7GC X 5.0 X 159,1
KH4M7GC X 5.0 X 300,1
KH4M7GC X 5.0 X 681,1
KH4M7GC X 5.0 X 298,1
KH4M7GC X 5.0 X 105,1
KH4M7GC X 5.0 X 78,1
KH4M7GC X 5.0 X 299,1
KH4M7GC X 5.0 X 86,1
KH4M7GC X 5.0 X 84,1
KH4M7GC X 5.0 X 193,1
KH4M7GC X 5.0 X 191,1
KH4M7GC X 5.0 X 92,1
KH4M7GC X 5.0 X 20,1
KH4M7GC X 5.0 X 386,1
KH4M7GC X 5.0 X 82,1
KH4M7GC X 5.0 X 225,1
KH4M7GC X 5.0 X 113,1
KH4M7GC X 5.0 X 79,1
KH4M7GC X 5.0 X 231,1
KH4M7GC X 5.0 X 391,1
KH4M7GC X 5.0 X 55,1
KH4M7GC X 5.0 X 106,1
KH4M7GC X 5.0 X 33,1
KH4M7GC X 5.0 X 216,1
KH4M7GC X 5.0 X 189,1
KH4M7GC X 5.0 X 104,1
KH4M7GC X 5.0 X 83,1
KH4M7GC X 5.0 X 90,1
KH4M7GC X 5.0 X 846,1
KH4M7GC X 5.0 X 583,1
KH4M7GC X 5.0 X 44,1
KH4M7GC X 5.0 X 237,1
KH4M7GC X 5.0 X 76,1
KH4M7GC X 5.0 X 398,1
KH4M7GC X 5.0 X 43,1
KH4M7GC X 5.0 X 85,1
KH4M7GC X 5.0 X 356,1
KH4M7GC X 5.0 X 192,1
KH4M7GC X 5.0 X 303,1
KH4M7GC X 5.0 X 577,1
KH4M7GC X 5.0 X 81,1
KH4M7GC X 5.0 X 145,1
KH4M7GC X 5.0 X 221,1
P2RFB2F X 0.0 X 4,1
P2RFB2F X 0.0 X 159,1
P2RFB2F X 0.0 X 105,1
P2RFB2F X 0.0 X 84,1
P2RFB2F X 0.0 X 193,1
P2RFB2F X 0.0 X 20,1
P2RFB2F X 0.0 X 33,1
P2RFB2F X 0.0 X 83,1
P2RFB2F X 1.0 X 188,1
P2RFB2F X 1.0 X 4,1
P2RFB2F X 1.0 X 159,1
P2RFB2F X 1.0 X 191,1
P2RFB2F X 1.0 X 92,1
P2RFB2F X 1.0 X 20,1
P2RFB2F X 1.0 X 23,1
P2RFB2F X 1.0 X 841,1
P2RFB2F X 1.0 X 28,1
P2RFB2F X 1.0 X 33,1
P2RFB2F X 1.0 X 216,1
P2RFB2F X 1.0 X 104,1
P2RFB2F X 1.0 X 192,1
P2RFB2F X 1.0 X 221,1
P2RFB2F X 2.0 X 110,1
P2RFB2F X 2.0 X 75,1
P2RFB2F X 2.0 X 159,1
P2RFB2F X 2.0 X 105,1
P2RFB2F X 2.0 X 78,1
P2RFB2F X 2.0 X 20,1
P2RFB2F X 2.0 X 113,1
P2RFB2F X 2.0 X 79,1
P2RFB2F X 2.0 X 28,1
P2RFB2F X 2.0 X 106,1
P2RFB2F X 2.0 X 33,1
M91CNMD X 0.0 X 195,1
M91CNMD X 0.0 X 159,1
M91CNMD X 0.0 X 105,1
M91CNMD X 0.0 X 78,1
M91CNMD X 0.0 X 84,1
M91CNMD X 0.0 X 113,1
M91CNMD X 0.0 X 79,1
M91CNMD X 0.0 X 106,1
M91CNMD X 0.0 X 83,1
M91CNMD X 1.0 X 110,1
M91CNMD X 1.0 X 195,1
M91CNMD X 1.0 X 75,1
M91CNMD X 1.0 X 4,1
M91CNMD X 1.0 X 159,1
M91CNMD X 1.0 X 300,1
M91CNMD X 1.0 X 105,1
M91CNMD X 1.0 X 78,1
M91CNMD X 1.0 X 84,1
M91CNMD X 1.0 X 20,1
M91CNMD X 1.0 X 113,1
M91CNMD X 1.0 X 79,1
M91CNMD X 1.0 X 28,1
M91CNMD X 1.0 X 106,1
M91CNMD X 1.0 X 33,1
M91CNMD X 1.0 X 157,1
M91CNMD X 1.0 X 13,1
M91CNMD X 1.0 X 83,1
M91CNMD X 1.0 X 134,1
M91CNMD X 1.0 X 192,1
M91CNMD X 1.0 X 303,1
M91CNMD X 2.0 X 110,1
M91CNMD X 2.0 X 310,1
M91CNMD X 2.0 X 195,1
M91CNMD X 2.0 X 75,1
M91CNMD X 2.0 X 4,1
M91CNMD X 2.0 X 159,1
M91CNMD X 2.0 X 105,1
M91CNMD X 2.0 X 78,1
M91CNMD X 2.0 X 193,1
M91CNMD X 2.0 X 191,1
M91CNMD X 2.0 X 92,1
M91CNMD X 2.0 X 20,1
M91CNMD X 2.0 X 82,1
M91CNMD X 2.0 X 113,1
M91CNMD X 2.0 X 79,1
M91CNMD X 2.0 X 28,1
M91CNMD X 2.0 X 106,1
M91CNMD X 2.0 X 33,1
M91CNMD X 2.0 X 157,1
M91CNMD X 2.0 X 67,1
M91CNMD X 2.0 X 189,1
M91CNMD X 2.0 X 104,1
M91CNMD X 2.0 X 13,1
M91CNMD X 2.0 X 76,1
M91CNMD X 2.0 X 134,1
M91CNMD X 2.0 X 192,1
M91CNMD X 2.0 X 81,1
OVX5Y1A X 0.0 X 159,1
OVX5Y1A X 0.0 X 105,1
OVX5Y1A X 0.0 X 78,1
OVX5Y1A X 0.0 X 86,1
OVX5Y1A X 0.0 X 84,1
OVX5Y1A X 0.0 X 113,1
OVX5Y1A X 0.0 X 79,1
OVX5Y1A X 0.0 X 106,1
OVX5Y1A X 0.0 X 83,1
OVX5Y1A X 0.0 X 85,1
OVX5Y1A X 1.0 X 110,1
OVX5Y1A X 1.0 X 188,1
OVX5Y1A X 1.0 X 195,1
OVX5Y1A X 1.0 X 75,1
OVX5Y1A X 1.0 X 4,1
OVX5Y1A X 1.0 X 159,1
OVX5Y1A X 1.0 X 105,1
OVX5Y1A X 1.0 X 78,1
OVX5Y1A X 1.0 X 84,1
OVX5Y1A X 1.0 X 193,1
OVX5Y1A X 1.0 X 191,1
OVX5Y1A X 1.0 X 92,1
OVX5Y1A X 1.0 X 20,1
OVX5Y1A X 1.0 X 386,1
OVX5Y1A X 1.0 X 82,1
OVX5Y1A X 1.0 X 113,1
OVX5Y1A X 1.0 X 79,1
OVX5Y1A X 1.0 X 23,1
OVX5Y1A X 1.0 X 28,1
OVX5Y1A X 1.0 X 106,1
OVX5Y1A X 1.0 X 33,1
OVX5Y1A X 1.0 X 157,1
OVX5Y1A X 1.0 X 180,1
OVX5Y1A X 1.0 X 189,1
OVX5Y1A X 1.0 X 104,1
OVX5Y1A X 1.0 X 13,1
OVX5Y1A X 1.0 X 83,1
OVX5Y1A X 1.0 X 90,1
OVX5Y1A X 1.0 X 176,1
OVX5Y1A X 1.0 X 85,1
OVX5Y1A X 1.0 X 134,1
OVX5Y1A X 1.0 X 192,1
OVX5Y1A X 1.0 X 303,1
OVX5Y1A X 1.0 X 81,1
OVX5Y1A X 1.0 X 221,1
OVX5Y1A X 2.0 X 110,1
OVX5Y1A X 2.0 X 858,1
OVX5Y1A X 2.0 X 4,1
OVX5Y1A X 2.0 X 159,1
OVX5Y1A X 2.0 X 78,1
OVX5Y1A X 2.0 X 92,1
OVX5Y1A X 2.0 X 113,1
OVX5Y1A X 2.0 X 79,1
OVX5Y1A X 2.0 X 106,1
OVX5Y1A X 2.0 X 33,1
OVX5Y1A X 2.0 X 157,1
OVX5Y1A X 2.0 X 104,1
OVX5Y1A X 2.0 X 134,1
OVX5Y1A X 3.0 X 110,1
OVX5Y1A X 3.0 X 188,1
OVX5Y1A X 3.0 X 259,1
OVX5Y1A X 3.0 X 195,1
OVX5Y1A X 3.0 X 75,1
OVX5Y1A X 3.0 X 4,1
OVX5Y1A X 3.0 X 159,1
OVX5Y1A X 3.0 X 300,1
OVX5Y1A X 3.0 X 298,1
OVX5Y1A X 3.0 X 105,1
OVX5Y1A X 3.0 X 401,1
OVX5Y1A X 3.0 X 78,1
OVX5Y1A X 3.0 X 193,1
OVX5Y1A X 3.0 X 191,1
OVX5Y1A X 3.0 X 92,1
OVX5Y1A X 3.0 X 20,1
OVX5Y1A X 3.0 X 82,1
OVX5Y1A X 3.0 X 113,1
OVX5Y1A X 3.0 X 79,1
OVX5Y1A X 3.0 X 23,1
OVX5Y1A X 3.0 X 295,1
OVX5Y1A X 3.0 X 250,1
OVX5Y1A X 3.0 X 271,1
OVX5Y1A X 3.0 X 28,1
OVX5Y1A X 3.0 X 106,1
OVX5Y1A X 3.0 X 274,1
OVX5Y1A X 3.0 X 33,1
OVX5Y1A X 3.0 X 157,1
OVX5Y1A X 3.0 X 180,1
OVX5Y1A X 3.0 X 216,1
OVX5Y1A X 3.0 X 189,1
OVX5Y1A X 3.0 X 104,1
OVX5Y1A X 3.0 X 288,1
OVX5Y1A X 3.0 X 547,1
OVX5Y1A X 3.0 X 176,1
OVX5Y1A X 3.0 X 76,1
OVX5Y1A X 3.0 X 134,1
OVX5Y1A X 3.0 X 192,1
OVX5Y1A X 3.0 X 303,1
OVX5Y1A X 3.0 X 81,1
OVX5Y1A X 3.0 X 221,1
621NIUS X 0.0 X 195,1
621NIUS X 0.0 X 4,1
621NIUS X 0.0 X 159,1
621NIUS X 0.0 X 105,1
621NIUS X 0.0 X 84,1
621NIUS X 0.0 X 193,1
621NIUS X 0.0 X 92,1
621NIUS X 0.0 X 20,1
621NIUS X 0.0 X 33,1
621NIUS X 0.0 X 189,1
621NIUS X 0.0 X 104,1
621NIUS X 0.0 X 13,1
621NIUS X 0.0 X 83,1
621NIUS X 1.0 X 110,1
621NIUS X 1.0 X 259,1
621NIUS X 1.0 X 195,1
621NIUS X 1.0 X 75,1
621NIUS X 1.0 X 4,1
621NIUS X 1.0 X 159,1
621NIUS X 1.0 X 300,1
621NIUS X 1.0 X 105,1
621NIUS X 1.0 X 78,1
621NIUS X 1.0 X 84,1
621NIUS X 1.0 X 191,1
621NIUS X 1.0 X 92,1
621NIUS X 1.0 X 20,1
621NIUS X 1.0 X 225,1
621NIUS X 1.0 X 578,1
621NIUS X 1.0 X 66,1
621NIUS X 1.0 X 113,1
621NIUS X 1.0 X 79,1
621NIUS X 1.0 X 28,1
621NIUS X 1.0 X 106,1
621NIUS X 1.0 X 33,1
621NIUS X 1.0 X 157,1
621NIUS X 1.0 X 67,1
621NIUS X 1.0 X 104,1
621NIUS X 1.0 X 83,1
621NIUS X 1.0 X 76,1
621NIUS X 1.0 X 134,1
621NIUS X 1.0 X 192,1
621NIUS X 1.0 X 303,1
621NIUS X 1.0 X 221,1
621NIUS X 2.0 X 188,1
621NIUS X 2.0 X 195,1
621NIUS X 2.0 X 75,1
621NIUS X 2.0 X 4,1
621NIUS X 2.0 X 159,1
621NIUS X 2.0 X 300,1
621NIUS X 2.0 X 298,1
621NIUS X 2.0 X 78,1
621NIUS X 2.0 X 193,1
621NIUS X 2.0 X 191,1
621NIUS X 2.0 X 92,1
621NIUS X 2.0 X 20,1
621NIUS X 2.0 X 82,1
621NIUS X 2.0 X 113,1
621NIUS X 2.0 X 79,1
621NIUS X 2.0 X 23,1
621NIUS X 2.0 X 295,1
621NIUS X 2.0 X 841,1
621NIUS X 2.0 X 250,1
621NIUS X 2.0 X 274,1
621NIUS X 2.0 X 33,1
621NIUS X 2.0 X 157,1
621NIUS X 2.0 X 180,1
621NIUS X 2.0 X 216,1
621NIUS X 2.0 X 104,1
621NIUS X 2.0 X 13,1
621NIUS X 2.0 X 288,1
621NIUS X 2.0 X 547,1
621NIUS X 2.0 X 176,1
621NIUS X 2.0 X 76,1
621NIUS X 2.0 X 134,1
621NIUS X 2.0 X 192,1
621NIUS X 2.0 X 303,1
621NIUS X 2.0 X 81,1
621NIUS X 2.0 X 221,1
621NIUS X 3.0 X 110,1
621NIUS X 3.0 X 188,1
621NIUS X 3.0 X 310,1
621NIUS X 3.0 X 195,1
621NIUS X 3.0 X 75,1
621NIUS X 3.0 X 4,1
621NIUS X 3.0 X 159,1
621NIUS X 3.0 X 300,1
621NIUS X 3.0 X 298,1
621NIUS X 3.0 X 105,1
621NIUS X 3.0 X 78,1
621NIUS X 3.0 X 193,1
621NIUS X 3.0 X 191,1
621NIUS X 3.0 X 92,1
621NIUS X 3.0 X 20,1
621NIUS X 3.0 X 82,1
621NIUS X 3.0 X 113,1
621NIUS X 3.0 X 79,1
621NIUS X 3.0 X 23,1
621NIUS X 3.0 X 841,1
621NIUS X 3.0 X 28,1
